Target,Source,p
TFAP2A,CFTR,0.8
TFAP2A,CDKN1A,0.8
TFAP2A,CDH17,0.8
TFAP2A,CD79A,0.8
TFAP2A,CD7,0.8
TFAP2A,CD58,0.8
TFAP2A,CD36,0.8
TFAP2A,CD22,0.8
TFAP2A,CCNB1,0.8
TFAP2A,CCL17,0.8
TFAP2A,CBS,0.8
TFAP2A,CALB2,0.8
TFAP2A,CA9,0.8
TFAP2A,C1QTNF1,0.8
TFAP2A,BST1,0.8
TFAP2A,BFSP2,0.8
TFAP2A,BACE1,0.8
TFAP2A,ATP6V1B2,0.8
TFAP2A,ATP2A2,0.8
TFAP2A,ATP12A,0.8
TFAP2A,ATP10A,0.8
TFAP2A,AQP2,0.8
TFAP2A,APOE,0.8
TFAP2A,APEX1,0.8
TFAP2A,APC,0.8
TFAP2A,AMPH,0.8
TFAP2A,ALPPL2,0.8
TFAP2A,ALOX5AP,0.8
TFAP2A,ALOX15,0.8
TFAP2A,ALDH3A2,0.8
TFAP2A,AKR1C1,0.8
TFAP2A,AGA,0.8
TFAP2A,ADRB1,0.8
TFAP2A,ADRA2B,0.8
TFAP2A,ADRA1D,0.8
TFAP2A,ADRA1A,0.8
TFAP2A,ADM,0.8
TFAP2A,ADH6,0.8
TFAP2A,ACHE,0.8
TFAP2A,ABCD2,0.8
TFAP2A,ABCB1,0.8
TFAP2A,NF1,0.8
TFAP2A,NQO1,0.8
TFAP2A,NR3C1,0.8
TFAP2A,ODC1,0.8
TFAP2A,PA2G4,0.8
TFAP2A,PARP1,0.8
TFAP2A,PDHA1,0.8
TFAP2A,PENK,0.8
TFAP2A,PEX3,0.8
TFAP2A,PFKFB3,0.8
TFAP2A,POLD1,0.8
TFAP2A,PPL,0.8
TFAP2A,PRNP,0.8
TFAP2A,PTGDS,0.8
TFAP2A,GH2,0.8
TFAP2A,VIPR1,0.8
TFAP2A,VHL,0.8
TFAP2A,VEGFC,0.8
TFAP2A,UBTF,0.8
TFAP2A,UBE2L3,0.8
TFAP2A,JUP,0.8
TFAP2A,TNPO1,0.8
TFAP2A,VEGFA,0.8
TFAP2A,ACSL3,0.8
TFAP2A,ADD1,0.8
TFAP2A,ARSB,0.8
TFAP2A,ATF2,0.8
TFAP2A,ATP1A1,0.8
TFAP2A,ATP2A3,0.8
TFAP2A,B4GALT5,0.8
TFAP2A,BCKDHA,0.8
TFAP2A,BSG,0.8
TFAP2A,CELSR1,0.8
TFAP2A,CRABP2,0.8
TFAP2A,CTNNB1,0.8
TFAP2A,DSG2,0.8
TFAP2A,ELN,0.8
TFAP2A,ENG,0.8
TFAP2A,EXOC3,0.8
TFAP2A,FAS,0.8
TFAP2A,FLII,0.8
TFAP2A,GLUD1,0.8
TFAP2A,GUCA2A,0.8
TFAP2A,GUSB,0.8
TFAP2A,GYG1,0.8
TFAP2A,HIP1,0.8
TFAP2A,HMOX1,0.8
TFAP2A,IFNGR1,0.8
TFAP2A,IGF1R,0.8
TFAP2A,ITGA2,0.8
TFAP2A,ITGB1,0.8
TFAP2A,KIF2A,0.8
TFAP2A,KRT5,0.8
TFAP2A,MAPT,0.8
TFAP2A,MPG,0.8
TFAP2A,MTHFR,0.8
TFAP2A,MTRR,0.8
TFAP2B,DRD1,0.8
TFAP2C,CSTA,0.8
TFAP2C,ESR1,0.8
TFDP1,SMAD3,0.8
TFDP1,SMAD2,0.8
TFDP1,RBL2,0.8
TFDP1,RBL1,0.8
TFDP1,RB1,0.8
TFDP1,CCNE2,0.8
TFDP1,CCNE1,0.8
TFDP1,CAV1,0.8
TFDP1,SMAD4,0.8
TFDP1,MYC,0.8
TFDP2,MYC,0.8
TFDP2,CCNE1,0.8
TFDP2,RB1,0.8
TFDP2,RBL1,0.8
TFDP2,RBL2,0.8
TFDP2,CCNE2,0.8
TLX1,ALDH1A1,0.8
TNFAIP3,RIPK2,0.8
TP53,CCNG2,0.8
TP53,CCNH,0.8
TP53,CDC14A,0.8
TP53,CDC14B,0.8
TP53,CDC25C,0.8
TP53,CDH13,0.8
TP53,CDX1,0.8
TP53,CEBPA,0.8
TP53,CFLAR,0.8
TP53,CGA,0.8
TP53,CHEK1,0.8
TP53,CHEK2,0.8
TP53,CHGA,0.8
TP53,CHUK,0.8
TP53,CLK1,0.8
TP53,COQ7,0.8
TP53,CSF1,0.8
TP53,CTNNB1,0.8
TP53,CTSD,0.8
TP53,CX3CL1,0.8
TP53,DGKA,0.8
TP53,DGKB,0.8
TP53,DGKD,0.8
TP53,DGKE,0.8
TP53,DGKG,0.8
TP53,DKK1,0.8
TP53,DUSP1,0.8
TP53,DUSP12,0.8
TP53,E2F1,0.8
TP53,E2F2,0.8
TP53,E2F3,0.8
TP53,E2F4,0.8
TP53,E2F5,0.8
TP53,EEF1A1,0.8
TP53,EEF1A2,0.8
TP53,EFEMP1,0.8
TP53,EGFR,0.8
TP53,EGR1,0.8
TP53,EPCAM,0.8
TP53,EPHA2,0.8
TP53,ERBB2,0.8
TP53,ESR1,0.8
TP53,ETS1,0.8
TP53,EZH2,0.8
TP53,FBLN1,0.8
TP53,FBLN2,0.8
TP53,FDXR,0.8
TP53,FKBP3,0.8
TP53,FNBP4,0.8
TP53,FOS,0.8
TP53,FOXD1,0.8
TP53,GADD45B,0.8
TP53,GADD45G,0.8
TP53,GAMT,0.8
TP53,GAS1,0.8
TP53,GCLM,0.8
TP53,GDF15,0.8
TP53,GML,0.8
TP53,GTSE1,0.8
TP53,HIPK2,0.8
TP53,HMGN2,0.8
TP53,HSP90AB1,0.8
TP53,HSPA4,0.8
TP53,HTT,0.8
TP53,IER3,0.8
TP53,IFI16,0.8
TP53,IGF1R,0.8
TP53,IL11,0.8
TP53,IL15,0.8
TP53,IL15RA,0.8
TP53,IL1B,0.8
TP53,ATM,0.8
TP53,ATR,0.8
TP53,BAX,0.8
TP53,BCL2,0.8
TP53,CDKN1A,0.8
TP53,CHEK1,0.8
TP53,CHEK2,0.8
TP53,CREBBP,0.8
TP53,EP300,0.8
TP53,MAPK10,0.8
TP53,MAPK11,0.8
TP53,MAPK12,0.8
TP53,MAPK13,0.8
TP53,MAPK14,0.8
TP53,MAPK8,0.8
TP53,MAPK9,0.8
TP53,MDM2,0.8
TP53,MDM4,0.8
TP53,PRKDC,0.8
TP53,SIAH1,0.8
TP53,TP73,0.8
TP53,ATF3,0.8
TP53,BAG1,0.8
TP53,BAK1,0.8
TP53,BCL2,0.8
TP53,BCL2L1,0.8
TP53,BDKRB1,0.8
TP53,BIRC2,0.8
TP53,BIRC3,0.8
TP53,BIRC5,0.8
TP53,BIRC7,0.8
TP53,BLM,0.8
TP53,BRCA1,0.8
TP53,BRCA2,0.8
TP53,BTG1,0.8
TP53,CASP1,0.8
TP53,CASP3,0.8
TP53,CASP8,0.8
TP53,CCNA1,0.8
TP53,CCNA2,0.8
TP53,CCNB1,0.8
TP53,CCND1,0.8
TP53,CCNE1,0.8
TP53,IL2,0.8
TP53,IL4,0.8
TP53,IL6,0.8
TP53,ING1,0.8
TP53,KAT5,0.8
TP53,KIN,0.8
TP53,KLF6,0.8
TP53,KLK3,0.8
TP53,KLKB1,0.8
TP53,LGALS3,0.8
TP53,LIG1,0.8
TP53,LIG3,0.8
TP53,LIG4,0.8
TP53,LITAF,0.8
TP53,LRIG1,0.8
TP53,LSR,0.8
TP53,MAD1L1,0.8
TP53,MAPK1,0.8
TP53,MAPK8,0.8
TP53,MAPK9,0.8
TP53,MBD4,0.8
TP53,MCM2,0.8
TP53,MCM7,0.8
TP53,MDM2,0.8
TP53,MDM4,0.8
TP53,MGMT,0.8
TP53,MIF,0.8
TP53,MKI67,0.8
TP53,MMP13,0.8
TP53,MMP2,0.8
TP53,MSH2,0.8
TP53,MUC2,0.8
TP53,MYC,0.8
TP53,NAIP,0.8
TP53,NDRG1,0.8
TP53,NFIC,0.8
TP53,NHLH2,0.8
TP53,NINJ1,0.8
TP53,NINJ2,0.8
TP53,NME1,0.8
TP53,NOL3,0.8
TP53,NOS2,0.8
TP53,NOS3,0.8
TP53,NTHL1,0.8
TP53,P2RX1,0.8
TP53,P2RX2,0.8
TP53,P2RX3,0.8
TP53,P2RX4,0.8
TP53,P2RX5,0.8
TP53,P2RX6,0.8
TP53,PAPD7,0.8
TP53,PCBP4,0.8
TP53,PCNA,0.8
TP53,PEG3,0.8
TP53,PIAS3,0.8
TP53,PIK3CA,0.8
TP53,PLK1,0.8
TP53,PLK2,0.8
TP53,PLK3,0.8
TP53,PML,0.8
TP53,POLD1,0.8
TP53,PPM1D,0.8
TP53,PPP1R7,0.8
TP53,PRKAB1,0.8
TP53,PSEN1,0.8
TP53,PTGS1,0.8
TP53,PTGS2,0.8
TP53,PTHLH,0.8
TP53,PTK2B,0.8
TP53,PTPN13,0.8
TP53,PTTG1,0.8
TP53,RAD51,0.8
TP53,RAD51B,0.8
TP53,RB1,0.8
TP53,RCHY1,0.8
TP53,RELA,0.8
TP53,REXO2,0.8
TP53,RHOA,0.8
TP53,RPRM,0.8
TP53,RPS6KA1,0.8
TP53,RRM2,0.8
TP53,S100A4,0.8
TP53,S100A8,0.8
TP53,S100A9,0.8
TP53,S100B,0.8
TP53,SERPINE1,0.8
TP53,SIRT1,0.8
TP53,SIVA1,0.8
TP53,SLC19A1,0.8
TP53,SMPD1,0.8
TP53,SMPD2,0.8
TP53,SMPD3,0.8
TP53,SSTR2,0.8
TP53,STAT1,0.8
TP53,STAT3,0.8
TP53,BAX,0.8
TP53,CCNG1,0.8
TP53,CDKN1A,0.8
TP53,EI24,0.8
TP53,PMAIP1,0.8
TP53,SIAH1,0.8
TP53,TP73,0.8
TP53,STEAP3,0.8
TP53,STMN1,0.8
TP53,SYK,0.8
TP53,TBP,0.8
TP53,TERT,0.8
TP53,TFRC,0.8
TP53,TGFA,0.8
TP53,TGFB1,0.8
TP53,TGM1,0.8
TP53,TIMP3,0.8
TP53,TK1,0.8
TP53,TNF,0.8
TP53,TNFSF10,0.8
TP53,TOP2A,0.8
TP53,TOPORS,0.8
TP53,TP53,0.8
TP53,TP53BP1,0.8
TP53,TP53BP2,0.8
TP53,TP53I11,0.8
TP53,TP53TG1,0.8
TP53,TP53TG5,0.8
TP53,TP63,0.8
TP53,TRIM22,0.8
TP53,TRIM26,0.8
TP53,TSC2,0.8
TP53,TUBA4A,0.8
TP53,TYMS,0.8
TP53,TYR,0.8
TP53,TYRP1,0.8
TP53,UBE2L3,0.8
TP53,UNC5B,0.8
TP53,VCAN,0.8
TP53,VEGFA,0.8
TP53,WRN,0.8
TP53,XIAP,0.8
TP53,XPC,0.8
TP53,XRCC5,0.8
TP53,APAF1,0.8
TP53,BTG2,0.8
TP53,CAV1,0.8
TP53,CD82,0.8
TP53,DDB2,0.8
TP53,DDIT4,0.8
TP53,ETS2,0.8
TP53,FAS,0.8
TP53,GADD45A,0.8
TP53,HIC1,0.8
TP53,HIPK1,0.8
TP53,HRAS,0.8
TP53,IGFBP3,0.8
TP53,JAK2,0.8
TP53,MAP4,0.8
TP53,NFATC4,0.8
TP53,PERP,0.8
TP53,PRG3,0.8
TP53,PTEN,0.8
TP53,SERPINB5,0.8
TP53,SESN1,0.8
TP53,SFN,0.8
TP53,TBXAS1,0.8
TP53,THBS1,0.8
TP53,TNFRSF10B,0.8
TP53,TP53I3,0.8
TP53,ZMAT3,0.8
TP53,ABCB1,0.8
TP53,ABCC1,0.8
TP53,ABCC2,0.8
TP53,ABCC3,0.8
TP53,ABCC4,0.8
TP53,AFP,0.8
TP53,AKT1,0.8
TP53,ALDH1A3,0.8
TP53,ANTXR1,0.8
TP53,APCS,0.8
TP53,AQP1,0.8
TP53,ARID3A,0.8
TP53,ATR,0.8
TP63,SSRP1,0.8
TP63,SERPINB5,0.8
TP63,DDIT4,0.8
TP63,CDKN1A,0.8
TP63,S100A2,0.8
TP63,HNRNPAB,0.8
TP73,MDM4,0.8
TP73,TP53,0.8
TP73,VEGFA,0.8
TP73,THBS1,0.8
TP73,NBL1,0.8
TP73,CDKN1A,0.8
TP73,HIPK2,0.8
TP73,MDM2,0.8
TRIM25,DDX58,0.8
TRIP6,NOD1,0.8
TRIP6,RIPK2,0.8
TSG101,VPS37C,0.8
TSG101,VPS28,0.8
TSG101,VPS37B,0.8
USF2,CHGA,0.8
USF2,CTSB,0.8
USF2,CTSD,0.8
USF2,CXCR4,0.8
USF2,CYP19A1,0.8
USF2,CYP1A2,0.8
USF2,DFFB,0.8
USF2,DUSP1,0.8
USF2,DUSP12,0.8
USF2,FBP1,0.8
USF2,FCER1A,0.8
USF2,FGA,0.8
USF2,APP,0.8
USF2,FSHR,0.8
USF2,LIPC,0.8
USF2,LAMA4,0.8
USF2,CBS,0.8
USF2,CALCA,0.8
USF2,CAD,0.8
USF2,BRCA2,0.8
USF2,BRCA1,0.8
USF2,B4GALT5,0.8
USF2,B2M,0.8
USF2,AVP,0.8
USF2,ATP5A1,0.8
USF2,ATP2A2,0.8
USF2,XRCC6,0.8
USF2,TYMS,0.8
USF2,TOP3A,0.8
USF2,TNFRSF8,0.8
USF2,CCND2,0.8
USF2,CEL,0.8
USF2,CGA,0.8
USF2,CITED1,0.8
USF2,CCNB1,0.8
USF2,CD2,0.8
USF2,CEACAM1,0.8
USF2,CEACAM5,0.8
USF2,CEACAM6,0.8
USF2,APOE,0.8
USF2,APOC3,0.8
USF2,APOA2,0.8
USF2,APC,0.8
USF2,ALB,0.8
USF2,ACACA,0.8
USF2,ABCA1,0.8
USF2,FMR1,0.8
USF2,INS,0.8
USF2,IL3,0.8
USF2,IGF2R,0.8
USF2,IAPP,0.8
USF2,HMOX1,0.8
USF2,GLI1,0.8
USF2,GH2,0.8
USF2,G6PC2,0.8
USF2,LIPE,0.8
USF2,MYH9,0.8
USF2,MYOC,0.8
USF2,PDX1,0.8
USF2,PF4,0.8
USF2,PIGR,0.8
USF2,PKLR,0.8
USF2,PSG1,0.8
USF2,PTGS2,0.8
USF2,PTPN6,0.8
USF2,SERPINE1,0.8
USF2,SERPINE2,0.8
USF2,SLC19A1,0.8
USF2,SLC1A3,0.8
USF2,SP1,0.8
USF2,SP3,0.8
USF2,TCN2,0.8
USF2,THRB,0.8
USF2,THBS1,0.8
USF2,TGFB2,0.8
USF2,TGFB1,0.8
USF2,TFF2,0.8
USF2,TERT,0.8
USF2,CEBPA,0.8
VHL,EPAS1,0.8
VHL,HIF1A,0.8
WT1,NOL3,0.8
WT1,EGR1,0.8
WT1,EGFR,0.8
WT1,CYP27B1,0.8
WT1,CTGF,0.8
WT1,CIAO1,0.8
WT1,CDKN1A,0.8
WT1,CDH1,0.8
WT1,CAT,0.8
WT1,BCL2,0.8
WT1,ABCB1,0.8
WT1,WTAP,0.8
WT1,WT1,0.8
WT1,UBE2I,0.8
WT1,TP53,0.8
WT1,THBS1,0.8
WT1,TGFB1,0.8
WT1,TERT,0.8
WT1,SOX11,0.8
WT1,SOD1,0.8
WT1,SLC6A6,0.8
WT1,SLC25A21,0.8
WT1,SLC22A8,0.8
WT1,SLC22A6,0.8
WT1,RARA,0.8
WT1,PAX2,0.8
WT1,ODC1,0.8
WT1,NUP210,0.8
WT1,NR5A1,0.8
WT1,NPHS1,0.8
WT1,NOV,0.8
WT1,MYCN,0.8
WT1,MYC,0.8
WT1,MYB,0.8
WT1,MDK,0.8
WT1,IL2RB,0.8
WT1,IGF1R,0.8
WT1,GLYAT,0.8
WT1,FOXD1,0.8
WWP1,PDGFRA,0.8
WWP1,RET,0.8
WWP1,KDR,0.8
WWP1,KIT,0.8
WWP1,MET,0.8
WWP1,FLT1,0.8
WWP1,FGFR4,0.8
WWP1,NTRK1,0.8
WWP1,FGFR3,0.8
WWP1,FGFR2,0.8
WWP1,ERBB4,0.8
WWP1,ERBB3,0.8
WWP1,EGFR,0.8
WWP1,CSF1R,0.8
WWP1,IGF1R,0.8
XBP1,DDIT3,0.8
XBP1,ERN1,0.8
ZBTB16,JUP,0.8
ZBTB16,CCNA1,0.8
ZBTB17,CDKN2B,0.8
ZBTB17,MYC,0.8
ZNF274,NGFR,0.8
ZNF274,TRAF6,0.8
E2F1,PLCL2,0.5
E2F1,POLD3,0.5
E2F1,WDR62,0.5
E2F1,WHSC1L1,0.5
E2F1,WNK1,0.5
E2F1,XPO1,0.5
E2F1,XPO7,0.5
E2F1,ZEB1,0.5
E2F1,UBE2D3,0.5
E2F1,TRAPPC11,0.5
E2F1,UBR7,0.5
E2F1,USP49,0.5
E2F1,TUBB,0.5
E2F1,SRSF7,0.5
E2F1,TYRO3,0.5
E2F1,UBC,0.5
E2F1,TRIM37,0.5
E2F1,TTI1,0.5
E2F1,TRA2B,0.5
E2F1,TRADD,0.5
E2F1,TMEM143,0.5
E2F1,TMEM187,0.5
E2F1,TMPO,0.5
E2F1,THAP4,0.5
E2F1,TLE3,0.5
E2F1,STMN1,0.5
E2F1,STAG1,0.5
E2F1,PPIG,0.5
E2F1,SMCHD1,0.5
E2F1,SRSF1,0.5
E2F1,SPHK1,0.5
E2F1,SRCAP,0.5
E2F1,SLC20A1,0.5
E2F1,SESN1,0.5
E2F1,SLC4A2,0.5
E2F1,SMC3,0.5
E2F1,SLC16A6,0.5
E2F1,SIK2,0.5
E2F1,SIM2,0.5
E2F1,SIVA1,0.5
E2F1,PPM1D,0.5
E2F1,RANBP1,0.5
E2F1,RASAL2,0.5
E2F1,REEP1,0.5
E2F1,PTPRK,0.5
E2F1,PPP6R3,0.5
E2F1,PXMP2,0.5
E2F1,RABEP1,0.5
E2F1,PTMA,0.5
E2F1,PPRC1,0.5
E2F1,PRKCE,0.5
E2F1,PRPS2,0.5
E2F1,NOLC1,0.5
E2F1,PIM1,0.5
E2F1,PKMYT1,0.5
E2F1,GMNN,0.5
E2F1,NUP155,0.5
E2F1,PDGFA,0.5
E2F1,PAX6,0.5
E2F1,P2RX3,0.5
E2F1,PAN2,0.5
E2F1,PANK2,0.5
E2F1,MORC4,0.5
E2F1,NIPBL,0.5
E2F1,NFATC2IP,0.5
E2F1,MXD3,0.5
E2F1,MORF4L1,0.5
E2F1,MSH3,0.5
E2F1,MSH6,0.5
E2F1,MIS12,0.5
E2F1,H2AFZ,0.5
E2F1,MCM10,0.5
E2F1,MCMBP,0.5
E2F1,MCM4,0.5
E2F1,MCM6,0.5
E2F1,MCM7,0.5
E2F1,LRRFIP1,0.5
E2F1,LTN1,0.5
E2F1,MCFD2,0.5
E2F1,LHX2,0.5
E2F1,KANSL3,0.5
E2F1,KLF9,0.5
E2F1,KDM6A,0.5
E2F1,KIAA0391,0.5
E2F1,HIRA,0.5
E2F1,IGF1R,0.5
E2F1,HOXA10,0.5
E2F1,HMGA1,0.5
E2F1,HNRNPUL1,0.5
E2F1,CCDC85C,0.5
E2F1,GINS1,0.5
E2F1,FUS,0.5
E2F1,GCH1,0.5
E2F1,DYRK1A,0.5
E2F1,FHOD1,0.5
E2F1,EDEM3,0.5
E2F1,FAM208A,0.5
E2F1,ENDOD1,0.5
E2F1,EPM2AIP1,0.5
E2F1,CDC6,0.5
E2F1,DNMT1,0.5
E2F1,DTL,0.5
E2F1,DHX9,0.5
E2F1,DLEU1,0.5
E2F1,DNAJB14,0.5
E2F1,DNAJC11,0.5
E2F1,CSTF2T,0.5
E2F1,CTCF,0.5
E2F1,DEK,0.5
E2F1,CSNK2B,0.5
E2F1,CENPM,0.5
E2F1,CLIC1,0.5
E2F1,CBX3,0.5
E2F1,CASP8AP2,0.5
E2F1,BRPF1,0.5
E2F1,ABHD10,0.5
E2F1,BACH1,0.5
E2F1,BRD7,0.5
E2F1,AP4M1,0.5
E2F1,APPL1,0.5
E2F1,ARF5,0.5
EGR1,PEX13,0.5
EGR1,PGP,0.5
EGR1,TMEM134,0.5
EGR1,ZNHIT1,0.5
EGR1,USP25,0.5
EGR1,ZYX,0.5
EGR1,USP39,0.5
EGR1,ZMIZ2,0.5
EGR1,ZNF646,0.5
EGR1,ZBTB7A,0.5
EGR1,WDR48,0.5
EGR1,WNT1,0.5
EGR1,XK,0.5
EGR1,TMEM158,0.5
EGR1,USF2,0.5
EGR1,TUBB6,0.5
EGR1,UCHL3,0.5
EGR1,UBE2D3,0.5
EGR1,UBL3,0.5
EGR1,UBTF,0.5
EGR1,TNFRSF12A,0.5
EGR1,TUBB,0.5
EGR1,TRIO,0.5
EGR1,TRA2B,0.5
EGR1,TRADD,0.5
EGR1,TRIM62,0.5
EGR1,PIK3R1,0.5
EGR1,SNX27,0.5
EGR1,TCTA,0.5
EGR1,TDRKH,0.5
EGR1,THOC6,0.5
EGR1,SRSF4,0.5
EGR1,SCN8A,0.5
EGR1,STRN,0.5
EGR1,TAF11,0.5
EGR1,SOCS2,0.5
EGR1,SPTBN4,0.5
EGR1,SOCS5,0.5
EGR1,SP1,0.5
EGR1,SNTG2,0.5
EGR1,SNX11,0.5
EGR1,SLC9A8,0.5
EGR1,SMARCD2,0.5
EGR1,SMARCD3,0.5
EGR1,SMYD5,0.5
EGR1,SIRT1,0.5
EGR1,SEL1L3,0.5
EGR1,SKIL,0.5
EGR1,SHOX2,0.5
EGR1,SETX,0.5
EGR1,SH2B3,0.5
EGR1,SH3GL3,0.5
EGR1,PLEC,0.5
EGR1,RRNAD1,0.5
EGR1,RBBP7,0.5
EGR1,RSBN1,0.5
EGR1,RSF1,0.5
EGR1,RNASEH2A,0.5
EGR1,RNF19A,0.5
EGR1,RPIA,0.5
EGR1,REL,0.5
EGR1,RBM38,0.5
EGR1,RC3H2,0.5
EGR1,RAP1A,0.5
EGR1,RARG,0.5
EGR1,PRR14L,0.5
EGR1,PUF60,0.5
EGR1,PRR3,0.5
EGR1,PTBP3,0.5
EGR1,PTMS,0.5
EGR1,PPP4R2,0.5
EGR1,PRKACA,0.5
EGR1,PPP2R5A,0.5
EGR1,POFUT1,0.5
EGR1,PPFIA3,0.5
EGR1,PPIP5K1,0.5
EGR1,OTUD4,0.5
EGR1,PDLIM7,0.5
EGR1,MKLN1,0.5
EGR1,PDPK1,0.5
EGR1,PDZD7,0.5
EGR1,CPEB1,0.5
EGR1,PAX2,0.5
EGR1,PDE4A,0.5
EGR1,PAQR4,0.5
EGR1,PABPC1,0.5
EGR1,PACSIN2,0.5
EGR1,PAPD7,0.5
EGR1,MNT,0.5
EGR1,ORC4,0.5
EGR1,OSBPL2,0.5
EGR1,NFYC,0.5
EGR1,NLK,0.5
EGR1,NR3C1,0.5
EGR1,NAB2,0.5
EGR1,MORC2,0.5
EGR1,NAT9,0.5
EGR1,NDUFA4L2,0.5
EGR1,NAB1,0.5
EGR1,MYO1C,0.5
EGR1,MYO9A,0.5
EGR1,MYRIP,0.5
EGR1,KDM2A,0.5
EGR1,MCHR1,0.5
EGR1,MAFF,0.5
EGR1,MAPK8IP1,0.5
EGR1,LYPLA2,0.5
EGR1,LRRC37A3,0.5
EGR1,LRRC42,0.5
EGR1,KDM4B,0.5
EGR1,LEF1,0.5
EGR1,LIN7B,0.5
EGR1,KREMEN2,0.5
EGR1,KDM5B,0.5
EGR1,LASP1,0.5
EGR1,KRCC1,0.5
EGR1,KIAA0355,0.5
EGR1,KLF6,0.5
EGR1,CTDSP1,0.5
EGR1,JUND,0.5
EGR1,KCNMB4,0.5
EGR1,KAT7,0.5
EGR1,KCNC3,0.5
EGR1,GFI1,0.5
EGR1,IQSEC3,0.5
EGR1,JARID2,0.5
EGR1,ING2,0.5
EGR1,ICAM5,0.5
EGR1,IFNGR2,0.5
EGR1,IMPDH1,0.5
EGR1,GIT1,0.5
EGR1,HS6ST1,0.5
EGR1,HNRNPA0,0.5
EGR1,HNRNPAB,0.5
EGR1,HNRNPU,0.5
EGR1,HNRNPUL2,0.5
EGR1,GSK3A,0.5
EGR1,GLRX3,0.5
EGR1,HCFC1,0.5
EGR1,HMGA1,0.5
EGR1,GRK6,0.5
EGR1,GMEB2,0.5
EGR1,GPATCH8,0.5
EGR1,GPSM3,0.5
EGR1,FKBP2,0.5
EGR1,GCC1,0.5
EGR1,GBE1,0.5
EGR1,FOXH1,0.5
EGR1,ERF,0.5
EGR1,FOXP3,0.5
EGR1,GADD45B,0.5
EGR1,FAF1,0.5
EGR1,FCHSD2,0.5
EGR1,FAM20B,0.5
EGR1,FAM46C,0.5
EGR1,EIF5A,0.5
EGR1,DRAP1,0.5
EGR1,EHMT1,0.5
EGR1,DSTYK,0.5
EGR1,DYNLL1,0.5
EGR1,EGR1,0.5
EGR1,DLX4,0.5
EGR1,DMTF1,0.5
EGR1,DNMT3B,0.5
EGR1,DIDO1,0.5
EGR1,DCAF10,0.5
EGR1,DGKH,0.5
EGR1,CMAS,0.5
EGR1,CBX2,0.5
EGR1,CNNM4,0.5
EGR1,CNOT2,0.5
EGR1,CORO1C,0.5
EGR1,CBX3,0.5
EGR1,CIC,0.5
EGR1,CIRBP,0.5
EGR1,CLTC,0.5
EGR1,BCL7C,0.5
EGR1,CDKN2C,0.5
EGR1,CCDC71,0.5
EGR1,CDK17,0.5
EGR1,CDK9,0.5
EGR1,BHLHE40,0.5
EGR1,CACNA1H,0.5
EGR1,CAMTA1,0.5
EGR1,C5orf30,0.5
EGR1,C6orf47,0.5
EGR1,BMPR2,0.5
EGR1,BRD2,0.5
EGR1,ATP5D,0.5
EGR1,BCAR3,0.5
EGR1,B4GALT2,0.5
EGR1,ATP5J,0.5
EGR1,APLP2,0.5
EGR1,ATP6V1C1,0.5
EGR1,ATXN2L,0.5
EGR1,ARRB1,0.5
EGR1,APOM,0.5
EGR1,ASXL2,0.5
EGR1,ATG4B,0.5
EGR1,ARF3,0.5
EGR1,ARID4B,0.5
EGR1,ARPC4,0.5
EGR1,AHCYL1,0.5
EGR1,ANKH,0.5
EGR1,ACTL6B,0.5
EGR1,ADRM1,0.5
FOS,FOSL1,0.5
FOS,SYTL2,0.5
FOS,VDR,0.5
FOS,ZYX,0.5
FOS,VGF,0.5
FOS,VGLL3,0.5
FOS,ZFP36,0.5
FOS,TUBB6,0.5
FOS,TNNI3,0.5
FOS,UBC,0.5
FOS,TUBB3,0.5
FOS,TNXB,0.5
FOS,TRAF2,0.5
FOS,TRIB1,0.5
FOS,SMARCA2,0.5
FOS,RXRB,0.5
FOS,SPTBN4,0.5
FOS,STAT5B,0.5
FOS,SLC22A18,0.5
FOS,SLC3A2,0.5
FOS,SLC50A1,0.5
FOS,S100A2,0.5
FOS,SLC1A5,0.5
FOS,SHC3,0.5
FOS,NUAK1,0.5
FOS,RHOBTB2,0.5
FOS,RIN1,0.5
FOS,PRX,0.5
FOS,PSMC6,0.5
FOS,PTPN4,0.5
FOS,RARA,0.5
FOS,OSBPL10,0.5
FOS,PLEKHM2,0.5
FOS,POLD4,0.5
FOS,PLEC,0.5
FOS,P2RY6,0.5
FOS,PDE4DIP,0.5
FOS,PHLDA2,0.5
FOS,NDRG4,0.5
FOS,MKL1,0.5
FOS,MBNL1,0.5
FOS,MDC1,0.5
FOS,MFSD11,0.5
FOS,MAP7D1,0.5
FOS,MAD2L1BP,0.5
FOS,HBP1,0.5
FOS,KLHL21,0.5
FOS,LMNA,0.5
FOS,KRT8,0.5
FOS,LDB3,0.5
FOS,HELZ,0.5
FOS,KDM3A,0.5
FOS,HSP90AB1,0.5
FOS,HEPH,0.5
FOS,HLA-DPA1,0.5
FOS,F3,0.5
FOS,CLU,0.5
FOS,COL7A1,0.5
FOS,EIF4E,0.5
FOS,ERBB3,0.5
FOS,EIF3J,0.5
FOS,DTNA,0.5
FOS,ASB9,0.5
FOS,CLDN6,0.5
FOS,CLIC1,0.5
FOS,CAPN2,0.5
FOS,CIRBP,0.5
FOS,CAST,0.5
FOS,CCDC70,0.5
FOS,CIC,0.5
FOS,ATP1B1,0.5
FOS,C2CD2,0.5
FOS,CAMTA1,0.5
FOS,BACH1,0.5
